MDH,2019,2020,2021,2022,2023,2024,2025
01-10 09,0.239869467673095,0.227691964465744,0.338016829473355,0.364130333503279,0.279654583386588,0.378488294713123,0.341748708837836
01-10 10,0.237618024463093,0.374147438068055,0.35682531761589,0.357347786607127,0.262923110241018,0.357345836569906,0.341122754489778
01-10 11,0.244827605648385,0.356911916926603,0.366006722670457,0.354081158581073,0.24148547036601,0.343278262395987,0.352885604300018
01-10 12,0.235780886060515,0.241876529655514,0.368807850287035,0.400321329837731,0.268852994183985,0.379403632736277,0.387535044244033
01-10 13,0.237401375700779,0.263818913031233,0.397445796042497,0.387797223369842,0.309621801680135,0.422885291260316,0.393690637197601
01-10 14,0.269451810792331,0.369105295988642,0.483863567547965,0.464415124778045,0.352075319122872,0.45966333794263,0.404235800737627
01-10 15,0.26958008527868,0.367713602800212,0.410959698085618,0.47845218174786,0.344616384287546,0.441704463676455,0.444414651968701
01-10 16,0.219055449668183,0.183529834863616,0.199437184118681,0.387233411420334,0.302694494636842,0.341836812605731,0.495962765780714
01-10 17,0.241998683057734,0.251989924556998,0.253439303909576,0.334028370084035,0.260795048945903,0.29059555074495,0.137081047085038
01-10 18,0.190381764652707,0.213226021394614,0.283273230475733,0.327541544078866,0.224462381695668,0.241848018523262,0.097363498316178
01-10 19,0.12235696033485,0.202623231784637,0.284324030010693,0.222331634684693,0.173765572680229,0.204546107539601,0.0766490092942464
01-10 20,0.0690684657563477,0.106098368031396,0.24056518813239,0.16930393771646,0.211236966969689,0.166523917058353,0.0555117959508067
01-10 21,0.0974745705188883,0.0213556153219834,0.21066626642303,0.185083865328493,0.203504721260577,0.174434597193327,7.39884888290403e-05
01-10 22,0.0815197578129639,0.176095088563594,0.24097617044152,0.23852316382008,0.200886175361956,0.0591719644070703,0
01-10 23,0.196513086645682,0.144632161076186,0.465102525447169,0.270175710584378,0.278110814743133,0.230597675949817,0.0992810100976288
01-11 00,0.271574367097755,0.338572765114685,0.459090812679798,0.414843263787557,0.328188337694885,0.488436229016075,0.374316065775942
01-11 01,0.349031109821133,0.284528568692114,0.480342346273326,0.434461151460945,0.353516101087493,0.497609846678426,0.397834718524494
01-11 02,0.406819878352008,0.309388328586407,0.455011203867713,0.443853207024314,0.359472034679533,0.499697788440246,0.50953132702603
01-11 03,0.453122386415536,0.298275438889312,0.397135134118739,0.43365726077249,0.366413059876886,0.48929411075639,0.479230379024825
01-11 04,0.395106348704974,0.301988074728003,0.543432349010741,0.436426052636205,0.356525867094485,0.474828049129267,0.433717705700204
01-11 05,0.415297622645258,0.287466678914046,0.43276032608759,0.43243717223238,0.331943045877177,0.466301875667706,0.39870854530941
01-11 06,0.324326863940405,0.266499983397227,0.380750981329608,0.409905543041613,0.321284908243947,0.44660714383642,0.411964085383577
01-11 07,0.307272380660566,0.244353973527738,0.32495414728515,0.37879021564758,0.29383196585294,0.36836714241684,0.408456913687429
01-11 08,0.325118715153685,0.194574177717505,0.333830194878265,0.348025508496528,0.32603886573441,0.351465695847963,0.391592218347477
01-11 09,0.276313353373746,0.191511887759702,0.323789363730394,0.327066044834299,0.312366024738367,0.347566888725945,0.38965429662305
01-11 10,0.292735913764936,0.169662255997629,0.31989984094426,0.322160318862686,0.31340096033783,0.336158271534076,0.361257397147926
01-11 11,0.296047974761048,0.163973613693177,0.324252554745377,0.318583967928109,0.322931738758626,0.327880870178309,0.342093327409151
01-11 12,0.3195696588912,0.17712716963367,0.335889760728392,0.323189410254841,0.335017210510708,0.364874701125131,0.354122060909778
01-11 13,0.330592095874053,0.19052771322299,0.3507139578409,0.344800224105654,0.388444081770248,0.405561192942832,0.397307063860801
01-11 14,0.359572498302571,0.215990939498332,0.37953739465764,0.371829260826788,0.4459753903583,0.420410221028634,0.520343590365636
01-11 15,0.331265678232695,0.202407240358732,0.405384976520621,0.373447141248483,0.449710260811626,0.435441660142246,0.616115239584881
01-11 16,0.315373223341175,0.1062594986536,0.489357073563863,0.250829544583744,0.363192968108342,0.290866168771793,0.361480153716753
01-11 17,0.277090649131528,0.00210439411562408,0.639160943099092,0.126368687388373,0.399654733898994,0.196372358544103,0.00703488117463166
01-11 18,0.24445878357123,0.0288897688805196,0.630618351653702,0.141201843971919,0.363481437563904,0.176388740178884,0
01-11 19,0.281259018749944,0,0.434565205507247,0.080215370128763,0.401161974936394,0.17962858843569,0
01-11 20,0.388948316386347,0,0.400213765609677,0.0735759400438572,0.378639830982562,0.169762065240318,0
01-11 21,0.31764508820445,0,0.307106179618709,0.0780546792859943,0.386947735478879,0.0734191108831945,0
01-11 22,0.277374429760882,0.00140607055650733,0.559926613252585,0.128002164706238,0.361177378774947,0,0
01-11 23,0.229962569021248,0.101506316388287,0.446756877440788,0.209869516419588,0.380336452296658,0.129114955410997,0.0798206208022632
01-12 00,0.338201901964337,0.278426858758757,0.436585699967699,0.380425704639759,0.372807864333147,0.464811863814073,0.42752152852199
01-12 01,0.438755984752727,0.251448363658854,0.500973420316456,0.41802983990532,0.421040014664809,0.488785105713194,0.569301192777755
01-12 02,0.306915729222419,0.197451500953558,0.576406290223086,0.39845500371875,0.397817564822731,0.455635627060441,0.612939288544054
01-12 03,0.305881294945089,0.21997098546124,0.619161572208857,0.391204288127276,0.364560114342333,0.448582792996295,0.654889514809902
01-12 04,0.352974937058907,0.220622773275179,0.60632037454187,0.370780964671383,0.355513457846909,0.442516191507881,0.66375
01-12 05,0.344513944406575,0.223639763896372,0.478035870086793,0.372492947193188,0.352175335750246,0.463412429210087,0.66375
01-12 06,0.329356899024133,0.188030943177539,0.418607659455129,0.34583909765288,0.336107557405619,0.433776113801789,0.548541513661037
01-12 07,0.298945367072523,0.194598665290438,0.335450377873994,0.335735848611216,0.324923449846906,0.470934418173219,0.468349253569659
01-12 08,0.358344713452101,0.230170193253548,0.292518606544988,0.339592085181843,0.38263628020988,0.435260029646073,0.428561319974732
01-12 09,0.333188573604396,0.236321633309878,0.284410840656781,0.334502366024705,0.367031304537095,0.459410268859086,0.433495857236896
01-12 10,0.334172770328475,0.229019317425443,0.286496607050869,0.326202045296204,0.366056711915547,0.500556861141995,0.425071553383632
01-12 11,0.328854502340343,0.189857653295406,0.283517196864772,0.33212071857141,0.382899010174787,0.555545368017557,0.415111236217146
01-12 12,0.337967012530533,0.182935122023274,0.288456934269418,0.342952529357943,0.383413256223873,0.566765376688488,0.425066263955101
01-12 13,0.320997695115828,0.186413547005274,0.337484251373436,0.364702199407533,0.40999963726009,0.592459644875887,0.437162753565923
01-12 14,0.350584807595033,0.190160399628998,0.346500975825681,0.403334388886829,0.432918055412926,0.54783827378077,0.446618393132708
01-12 15,0.376542234357055,0.196280007177173,0.346673769768683,0.555577356526776,0.400969746979501,0.49508965019215,0.506501453430699
01-12 16,0.466532046612458,0.121778858897407,0.276798052204438,0.441735673060618,0.302141904974792,0.282781512224581,0.2086997214998
01-12 17,0.284449652815959,0.100599694743582,0.26104536687159,0.538363583659202,0.260026360229491,0.244588489706894,0.0584560679839325
01-12 18,0.239069653751574,0.0158195669273678,0.249613931465481,0.559809982624169,0.198920484934624,0.219101920989488,0.0500773634124617
01-12 19,0.220554084332845,0,0.27437493314044,0.536288129230719,0.0949870667561898,0.193129157801522,0.118565148501619
01-12 20,0.229935115276359,0.00460770710155021,0.281596307686613,0.623790491787476,0.074649491381125,0.146002136953262,0.107792720394931
01-12 21,0.206430349603221,0,0.403736414708178,0.514835692215718,0.174867417056937,0.2279121659781,0.0734627864795832
01-12 22,0.218700788880121,0.587009057499852,0.635556139396398,0.660533325929148,0.0781829654311425,0.219575325837603,0.0666035584107475
01-12 23,0.257249495942002,0.0784926694508421,0.369654408720893,0.513340507548943,0.328402772528497,0.291759382903094,0.175395958758728
01-13 00,0.342249221244838,0.203937633467558,0.320678095358543,0.394684688043282,0.378752652789694,0.508357245206233,0.532949435414517
01-13 01,0.315152010109489,0.249380065990121,0.358692417030911,0.423268685370557,0.427701981758504,0.538229740877357,0.504055458834609
01-13 02,0.345830631946523,0.250447046484431,0.336970128197614,0.409508946454611,0.395039338684036,0.528571165729983,0.444956510139621
01-13 03,0.568672594085235,0.223251003626194,0.345067311150663,0.396009639159381,0.411107930256363,0.567228913035048,0.47248754662718
01-13 04,0.629241545146972,0.222305017406005,0.347523007091586,0.403423318590547,0.424842151220833,0.564032962431114,0.490352961213567
01-13 05,0.516565007499831,0.249520408387506,0.298658492475022,0.383955029287876,0.41244346369484,0.656591671087473,0.502089003130332
01-13 06,0.436613788227427,0.229376733067603,0.261128137618103,0.377662886332862,0.391519421680554,0.626745132296637,0.479842130949456
01-13 07,0.46228061646787,0.194056015594946,0.245628459962923,0.353738653902828,0.336198578455568,0.653206974978549,0.426989064645626
01-13 08,0.356648820863994,0.182732130469593,0.304794145208605,0.328383946632637,0.288545001736446,0.51679028973995,0.474675409192513
01-13 09,0.359221198383212,0.158132144606449,0.292066740198361,0.326420416642498,0.28474463654243,0.577927333270789,0.451698255862796
01-13 10,0.382655021597427,0.15016006954246,0.27418552104675,0.328782915613223,0.281550859177566,0.649178779861376,0.437240391483802
01-13 11,0.36205090519833,0.147556019333058,0.272444004353697,0.32764209311787,0.291829539977762,0.655576434320525,0.435284731919725
01-13 12,0.385170097535083,0.167552989763919,0.303245820916372,0.342766920777649,0.327870162311143,0.66375,0.448613106369247
01-13 13,0.346012936416937,0.185100407590042,0.320645875046564,0.349957450573494,0.355865216476341,0.638821666543893,0.428240937466386
01-13 14,0.357239007360794,0.238521872481023,0.341997878445707,0.374395227996124,0.349083043863526,0.66375,0.420730715014207
01-13 15,0.38557769503289,0.306553763552918,0.321582405941516,0.36107329331971,0.34209008025288,0.534544646801203,0.413333974500399
01-13 16,0.246428816368568,0.187296269206528,0.428496938442913,0.327862374443634,0.300715037037354,0.272000785928626,0.260699009434962
01-13 17,0.180963623301961,0.089217898914226,0.499473904009127,0.335144150654254,0.262400179038411,0.206865723131943,0.140007903714236
01-13 18,0.109329388808477,0.125357479756429,0.395193206951946,0.333160619564869,0.160670633676176,0.0904609851135762,0.11930782398382
01-13 19,0.107952056060866,0.110685313346597,0.291644533432669,0.305314398759272,0.213464433612978,0.0844097858143435,0.135061593454176
01-13 20,0.220035788723564,0.140682202558499,0.242279396186441,0.264002932978059,0.164787923240134,0.012493558186006,0.193160962009693
01-13 21,0.212363083860192,0.0449897265379156,0.134738507520022,0.331903924712624,0.160317661521172,0.0064036170804274,0.205732956965989
01-13 22,0.28782589367088,0.0386060689026763,0.15077962318402,0.340455552346606,0.223118586784303,0.0382223687021973,0.179810755558557
01-13 23,0.439914253761191,0.202741378103369,0.456092326899795,0.371923282388097,0.291292912420882,0.173442610969117,0.29789919763172
01-14 00,0.342675374954291,0.311270047376594,0.396636160714286,0.395180276997737,0.304809603404627,0.543351196102633,0.504468448110849
01-14 01,0.389771419482862,0.341938974769789,0.423854872881356,0.383369672765519,0.333736950047734,0.600689004412591,0.525153804094791
01-14 02,0.406445379738602,0.31581370183104,0.515211969174893,0.360399603886219,0.328476116970893,0.585833107187835,0.516093620703057
01-14 03,0.414027530289142,0.314148386472659,0.362421601438815,0.379450917160279,0.329662714354224,0.629538594963022,0.520470117110673
01-14 04,0.42132125958027,0.229154961470269,0.310884656127771,0.396402037234817,0.32471144340415,0.643858376928928,0.590880267880066
01-14 05,0.377927649365739,0.179219988291783,0.305459309228907,0.347654907036673,0.335981218992697,0.635555610967114,0.612638164371064
01-14 06,0.309528455327359,0.236434052923497,0.44291562383591,0.325435037928031,0.351087358093963,0.620513385289219,0.632031165916994
01-14 07,0.318552778152604,0.227298443880984,0.268003922983796,0.30502783799066,0.295124006117433,0.628937763246191,0.630417786556455
01-14 08,0.359229693004543,0.238958155829527,0.26903034227985,0.267852832409323,0.31565907430738,0.586440384794599,0.496673556952382
01-14 09,0.341624697509288,0.231325657473989,0.256690262715411,0.244943398951022,0.307918124033597,0.539333717311284,0.474503465564212
01-14 10,0.325544552520626,0.231875518949269,0.265759979657064,0.245483412756216,0.292592779886182,0.531654955036684,0.475610579854757
01-14 11,0.332723299277191,0.21459562125019,0.28581610539814,0.239616515984441,0.279930124433388,0.544997783800188,0.484160025426434
01-14 12,0.300902365298444,0.232410081820829,0.299393266176184,0.308990867470144,0.285255442787813,0.544062895741584,0.477550609184069
01-14 13,0.287299581778168,0.286059752430611,0.316685307473098,0.331727258340933,0.279794598203029,0.549346453939482,0.519943261417784
01-14 14,0.317678285751774,0.423411930669622,0.373164490818785,0.345126282765592,0.290415066152349,0.534966511257352,0.614287133360723
01-14 15,0.535733784433712,0.309420066964675,0.379556770507799,0.337298493228762,0.303938659800691,0.497606122128959,0.582531957022653
01-14 16,0.631974887493211,0.118552536039238,0.258014057764902,0.235540037043448,0.39618407459644,0.245839409809691,0.305930692446875
01-14 17,0.545441705725182,0.0420867304516321,0.186685425163061,0.164392964214757,0.501929662944546,0.144783810452353,0.190865189108661
01-14 18,0.599886393560545,0.146407454081544,0.142733030322916,0.00138674825984432,0.460115049881641,0.0381886119020293,0.133629810082463
01-14 19,0.639614937547689,0.019823892528043,0.0671936736265828,0.00247478054459894,0.388655879901168,0.0193002240937084,0.146379922649238
01-14 20,0.640026691636905,0.164669097830802,0.105229924663363,0,0.393231288809,0,0.109803408429006
01-14 21,0.624752191380263,0.040599623951007,0.00789604307839937,0.10613004899793,0.421243923638519,0,0.0240037891496893
01-14 22,0.60497787990075,0.0984126436571854,0.069009294548717,0.186820842620518,0.462806867339093,0,0
01-14 23,0.494139495837631,0.124268194226588,0.113493463796351,0.269425116706135,0.527003852527691,0.130370800562577,0.1129644035207
